CNPJ,RazaoSocial,Trimestre,Ano,ValorDespesas
66343559000122,UNIMED TEOFILO OTONI COOPERATIVA DE TRABALHO MÉDICO,3,2025,106529343.75
93507895000136,POLIMÉDICA SAÚDE SOCIEDADE SIMPLES LTDA,3,2025,371773.29
65442162000125,UNIODONTO DE ARARAQUARA COOPERATIVA ODONTOLÓGICA,3,2025,4967339.14
85177194000158,COOPERATIVA DE TRABALHO MÉDICO DO PLANALTO NORTE DE SANTA CATARINA LTDA,3,2025,43242588.27
05868278000107,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,3,2025,1998076603.66
42160192000143,FUNDAÇÃO CHESF DE ASSISTÊNCIA E SEGURIDADE SOCIAL,3,2025,258466345.48
62635990000191,ASSOCIACAO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DE SAO PAULO,3,2025,255668704.30
71499792000139,UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA,3,2025,28580918.29
26291484000169,UNIMED GUAXUPÉ COOPERATIVA DE TRABALHO MEDICO,3,2025,42584567.37
85246916000189,COOPERATIVA DE TRABALHO MEDICO REGIÃO DO PLANALTO SERRANO,3,2025,35197058.52
74521188000150,UNIMED DE SÃO ROQUE - COOPERATIVA DE TRABALHO MÉDICO,3,2025,87131406.96
02888465000156,OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.,3,2025,69386399.04
35642768000143,UNIMED METROPOLITANA DO AGRESTE - COOPERATIVA DE TRABALHO MÉDICO,3,2025,104992310.54
25250820000162,UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA,3,2025,441182275.25
00636975000100,SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA,3,2025,42421989.07
87607149000111,UNIMED PLANALTO MÉDIO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,3,2025,123529277.15
51473692000126,IRMANDADE DA SANTA CASA DE MISERICORDIA DE LIMEIRA,3,2025,64148806.61
87497368000195,UNIMED SANTA MARIA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,3,2025,206594798.63
35908607000159,CAMIM OPERADORA DE PLANO DE SAÚDE LTDA,3,2025,3399327.58
43643139000166,UNIMED DO ESTADO DE SÃO PAULO - FEDERAÇÃO ESTADUAL DAS COOP. MÉDICAS,3,2025,939454146.87
37275625000176,UNIMED RIO VERDE COOPERATIVA TRABALHO MEDICO,3,2025,163182838.58
69289171000189,ATÍVIA SERVIÇOS DE SAÚDE S/A,3,2025,23041518.55
32440968000125,UNIMED SUL CAPIXABA COOPERATIVA DE TRABALHO MÉDICO,3,2025,311433949.12
00668790000188,CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE,3,2025,39144299.87
01647867000104,UNIMED INTRAFEDERATIVA FEDERAÇÃO REGIONAL SUL DE MINAS,3,2025,746194.95
81076069000109,UNIMED DE PARANAVAÍ COOPERATIVA DE TRABALHO MÉDICO,3,2025,77382062.26
39210844000100,UNIMED CENTRO SUL FLUMINENSE COOPERATIVA DE TRABALHO MÉDICO,3,2025,67513232.05
08680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,772608897.84
00368318000120,UNIMED MARQUES DE VALENÇA COOPERATIVA DE TRABALHO MÉDICO LTDA.,3,2025,44006467.58
24243925000121,UNIODONTO MACEIÓ COOPERATIVA ODONTOLÓGICA,3,2025,15212795.95
82602327000106,UNIMED DE JOINVILLE COOPERATIVA DE TRABALHO MÉDICO,3,2025,448158319.86
72127210000156,IRMANDADE DA SANTA CASA DE MISERICÓRDIA E MATERNIDADE DONA ZILDA SALVAGNI,3,2025,22862191.45
,,3,2025,711454.41
29640612000120,CONFERÊNCIA SÃO JOSÉ DO AVAÍ,3,2025,35210119.87
10395358000114,UNIMED DO CEARÁ - FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS MÉDICAS DO ESTADO DO CEARÁ LTDA.,3,2025,242310767.05
25335803000128,ASSOCIAÇÃO BENEFICENTE CATÓLICA,3,2025,8218421.96
78044815000160,UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO MÉDICO,3,2025,91272407.28
23802218000165,UNIMED ITAJUBA COOPERATIVA DE TRABALHO MEDICO,3,2025,73436985.01
02156150000114,DENTALPAR ASSISTÊNCIA ODONTOLÓGICA EMPRESARIAL LTDA.,3,2025,3998854.34
00012698000165,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,3,2025,14061767.23
69087922000184,UNIMED NORTE PAULISTA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,46234095.38
03658432000182,GEAP AUTOGESTÃO EM SAÚDE,3,2025,3004107110.21
40853020000120,UNIMED VALE DO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO,3,2025,286697570.76
27626696000112,UNIMED CABO FRIO COOPERATIVA TRABALHO MÉDICO LTDA.,3,2025,52373377.34
25329079000120,UNIMED SÃO JOÃO DEL REI - COOPERATIVA DE TRABALHO MÉDICO,3,2025,66517348.59
26150979000178,FUNDAÇÃO FILANTRÓPICA E BENEFICENTE DE SAÚDE ARNALDO GAVAZZA FILHO,3,2025,29615476.71
28806545000109,UNIMED PETROPOLIS-RJ COOPERATIVA DE TRABALHO MÉDICO,3,2025,135466941.85
57214900000159,UNIMED ALTA MOGIANA COOPERATIVA DE TRABALHO MÉDICO,3,2025,54438099.72
71064539000152,UNIMED SUDOESTE DE MINAS COOPERATIVA DE TRABALHO MÉDICO,3,2025,22750823.31
09237009000195,UNIMED NORTE/NORDESTE-FEDERAÇÃO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO EM RECUPERAÇÃO JUDICIAL,3,2025,2639003.46
68682715000105,PLAMER PLANO MEDICO RESENDE LTDA,3,2025,22120424.41
97388490000187,UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO,3,2025,107776266.32
42182170000184,CAIXA DE ASSISTÊNCIA À SAÚDE - CABERJ,3,2025,188202385.40
30036685000197,CAIXA DE PREVIDÊNCIA E ASSISTÊNCIA DOS SERVIDORES DA FUNDAÇÃO NACIONAL DE SAÚDE - CAPESESP,3,2025,229684005.86
69259356000140,S.P.A SAUDE- SISTEMA DE PROMOÇÃO ASSISTENCIAL,3,2025,153243633.49
40960189000189,UNIMED PARAIBA - FEDERAÇAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO,3,2025,4108.29
01193663000132,UNIMED DE CATALÃO COOPERATIVA DE TRABALHO MÉDICO,3,2025,59666168.11
67417519000140,UNIMED DE LENÇOIS PAULISTA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,59529485.74
34063123000193,UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRABALHO MÉDICO,3,2025,10916185.09
66854779000110,ASSISTÊNCIA MÉDICA SÃO MIGUEL LTDA,3,2025,71898747.07
20946877000187,AMPARA ASSISTÊNCIA MÉDICA PARAÍSO LTDA,3,2025,26190915.27
87827689000100,UNIMED SERRA GAUCHA/RS COOPERATIVA DE ASSISTENCIA A SAUDE LTDA,3,2025,789323301.29
29309127000179,AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.,3,2025,16418043215.48
50739135000141,SOBAM CENTRO MÉDICO HOSPITALAR S.A.,3,2025,289032181.13
78613841000161,ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA,3,2025,152296303.97
15214919000155,PROMÉDICA - PROTEÇÃO MEDICA A EMPRESAS S.A.,3,2025,217797398.74
05455431000166,CASA DE SAÚDE NOSSA SENHORA DE FÁTIMA  LTDA.,3,2025,936597.00
66453168000160,UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO,3,2025,21584701.13
59847780000152,AUSTACLINICAS ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA,3,2025,192361015.63
66916305000156,UNIMED SUDOESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO,3,2025,18961913.95
83937631000169,CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC,3,2025,78628047.46
71186886000158,UNIMED SÃO JOÃO NEPOMUCENO COOPERATIVA DE TRABALHO MÉDICO LTDA.,3,2025,14149831.13
12442737000143,UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO,3,2025,770166586.15
01559455000104,UNIMED NORDESTE PAULISTA - FED. INTRAFEDERATIVA DAS COOP. MÉDICAS,3,2025,76561575.98
00552181000169,UNIMED DE MOCOCA COOPERATIVA DE TRAB. MÉDICO,3,2025,34040444.13
92316124000107,UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,3,2025,20497718.38
00453863000114,MED-TOUR ADMINISTRADORA DE BENEFÍCIOS E EMPREENDIMENTOS LTDA.,3,2025,118775576.22
82996703000186,UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA,3,2025,237700835.76
55189930000127,IRMANDADE DE MISERICORDIA DE PORTO FERREIRA,3,2025,37568751.57
00580481000151,FUNDACAO CAPITAL PREVIDENCIA E SAUDE - CAPITAL PREV,3,2025,25265438.79
72783970000111,UNIMED DE JABOTICABAL COOP. DE TRABALHO MÉDICO,3,2025,77642952.76
26189530000113,UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.,3,2025,84832887.11
72957814000120,SANTA CASA DE MISERICÓRDIA DE VOTUPORANGA,3,2025,34879295.52
29290152000158,UNIMED DE BARRA MANSA SOC. COOP. SERV.MED.E HOSPIT.,3,2025,89687167.87
09306242000182,ASSOCIAÇÃO DOS AUDITORES FISCAIS DO ESTADO DA PARAÍBA - AFRAFEP,3,2025,35900187.15
68709211000131,UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO,3,2025,90241754.65
31787625000179,FUNDAÇÃO DE SEGURIDADE SOCIAL DA ARCELORMITTAL BRASIL - FUNSSEST,3,2025,71889848.33
02903477000102,ASSOCIAÇÃO SAÚDE CONCEIÇÃO,3,2025,16596036.14
02064028000118,UNIODONTO DE PINDAMONHANGABA COOP ODONTOLOGICA,3,2025,2120038.03
34269803000168,REAL GRANDEZA - FUNDAÇÃO DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL,3,2025,235806509.06
60633369000163,UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MÉDICO,3,2025,172399449.32
25910449000118,UNIMED ARAXÁ COOPERATIVA DE TRABALHO MÉDICO LTDA.,3,2025,61512994.77
60214517000105,UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABALHO MEDICO,3,2025,495262795.42
39419809000198,PASA - PLANO DE ASSISTENCIA A SAUDE DO APOSENTADO DA VALE,3,2025,353538303.17
74466137000172,UNIMED DE GUARULHOS COOPERATIVA DE TRABALHO MÉDICO,3,2025,188078689.60
01672007000112,SISTEMA PREVSAUDE DENTAL LTDA,3,2025,949872.53
15395999000192,UNIMED DE DOURADOS COOPERATIVA DE TRABALHO MÉDICO LTDA,3,2025,137662076.02
57746455000178,MEDISERVICE OPERADORA DE PLANOS DE SAÚDE S.A.,3,2025,0.00
52852100000140,IRMANDADE DE MISERICÓRDIA DO HOSPITAL DA SANTA CASA DE MONTE ALTO,3,2025,44702828.64
89761670000134,ASSOCIAÇAO UNISAUDE MARAU,3,2025,10364648.11
23278898000160,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PASSOS,3,2025,40464392.68
48721401000167,UNIMED DE CAÇAPAVA - COOPERATIVA DE TRABALHO MEDICO,3,2025,63799322.51
58702853000155,UNIODONTO DE SOROCABA COOPERATIVA ODONTOLÓGICA,3,2025,5462654.55
01773319000112,UNIMED VALE DO PARAÍBA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,3,2025,0.00
82624776000147,UNIMED BLUMENAU - COOPERATIVA DE TRABALHO MEDICO,3,2025,546195072.69
37652765000116,UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA.,3,2025,13466931.58
45100138000109,UNIMED SAO JOSÉ DO RIO PRETO - COOP. DE TRABALHO MÉDICO,3,2025,975733382.30
00111826000128,UNIMED ARARUAMA COOPERATIVA DE TRABALHO MÉDICO LTDA,3,2025,105085045.59
23725062000166,UNIODONTO DE FORTALEZA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA,3,2025,17083212.61
29135795000127,UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.,3,2025,300081627.88
65276354000109,UNIMED ITABIRA COOPERATIVA DE TRABALHO MÉDICO,3,2025,62636203.42
92128610000193,"UNIMED VALE DAS ANTAS, RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.",3,2025,45316291.59
08380701000105,UNIMED NATAL SOC. COOP. DE TRAB. MÉDICO,3,2025,861415109.54
31466949000105,SAMEDIL SERVIÇOS DE ATENDIMENTO MÉDICO S/A,3,2025,1165341933.58
02041808000142,ADVANCE PLANOS DE SAÚDE LTDA,3,2025,21823516.38
46124624000111,UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO,3,2025,2392848304.57
14799035000147,ASSOCIAÇÃO DOS SERVIDORES FISCAIS DO ESTADO DA BAHIA,3,2025,83442675.51
13086566000120,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANESE,3,2025,18041686.71
00172586000171,UNIODONTO DE PRESIDENTE PRUDENTE COOPERATIVA ODONTOLOGICA,3,2025,3141565.89
66872888000160,UNIMED DE MARILIA COOPERATIVA DE TRABALHO MÉDICO,3,2025,262703647.20
08315806000180,UNIMED PATOS - COOPERATIVA DE TRABALHO MÉDICO,3,2025,12436323.55
79115762000193,IRMANDADE SANTA CASA DE MISERICÓRDIA DE MARINGÁ,3,2025,104102318.86
81710543000102,UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRABALHO MEDICO,3,2025,71543256.31
21490586000190,COOPERATIVA DE TRABALHO MÉDICO DE POUSO ALEGRE,3,2025,222084486.45
05657234000120,UNIMED PORTO VELHO - SOCIEDADE COOPERATIVA MÉDICA LTDA,3,2025,217081826.22
00946953000147,UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO,3,2025,51906117.39
86483542000188,UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA,3,2025,12939054.23
13360276000122,UNIMED SERGIPE - COOPERATIVA DE TRABALHO MÉDICO,3,2025,410234203.81
84313741000112,UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA,3,2025,146743140.55
90747908000156,SULMED - ASSISTÊNCIA MÉDICA LTDA,3,2025,57937909.12
77375897000162,FUNDAÇÃO SANEPAR DE ASSISTÊNCIA SOCIAL,3,2025,135486249.17
35436658000125,DENTAL CENTER LTDA,3,2025,3430836.64
02812468000106,UNIMED NACIONAL - COOPERATIVA CENTRAL,3,2025,5018895266.65
19878404000100,FUNDAÇÃO SÃO FRANCISCO XAVIER,3,2025,515612877.35
42425561000182,SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA,3,2025,2487898.17
80653975000158,UNIMED EXTREMO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO,3,2025,53684980.25
76882612000117,CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA,3,2025,560408124.06
24449225000198,UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO,3,2025,331316829.61
00763923000103,UNIMED ALTO PARANAIBA COOPERATIVA DE TRABALHO MEDICO,3,2025,96817.14
90619818000180,HOSPITAL DE PRONTOCLINICA LTDA.,3,2025,12431662.06
02403281000159,SAMP ESPIRITO SANTO ASSISTENCIA MEDICA SA,3,2025,576137338.21
03533726000188,UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO,3,2025,990733119.52
01659087000176,UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA,3,2025,32785158.33
02192677000102,UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO,3,2025,10189904.64
02338268000163,UNIODONTO DE SC COOPERATIVA ADMINISTRADORA DE CONTRATOS,3,2025,14154029.28
47565155000139,UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO,3,2025,33548262.21
03980208000102,UNIMED REGIONAL DE TRES LAGOAS COOPERATIVA DE TRABALHO MÉDICO,3,2025,28306914.96
87547444000120,ASSOCIAÇÃO DR. BARTHOLOMEU TACCHINI,3,2025,187458217.51
49320799000192,ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL,3,2025,95621588.49
21575709000195,SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA,3,2025,129707847.91
29780384000194,HSMED SAUDE LTDA,3,2025,3010870.58
00531736000196,UNIODONTO JACAREÍ COOPERATIVA ODONTOLÓGICA,3,2025,3296305.41
45572583000163,GARANTIA DE SAÚDE LTDA,3,2025,65816649.01
13100755000100,ASSOCIACAO DOS PROFESSORES UNIVERSITÁRIOS DA BAHIA,3,2025,21945527.43
24294787000100,UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,8979474.22
75222224000147,UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO,3,2025,775312426.09
28502128000172,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SISTEMA FINANCEIRO BANESTES,3,2025,59042919.20
37496767000163,UNIODONTO DE MATO GROSSO COOP TRAB ODONTOLOGICO LTDA,3,2025,1455965.74
15594468000129,PLAMED PLANO DE ASSISTENCIA MEDICA LTDA,3,2025,58320756.50
33721226000130,SAMOC S.A. - SOCIEDADE ASSISTENCIAL MÉDICA E ODONTO CIRÚRGICA,3,2025,46430248.86
88732318000108,UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA.,3,2025,42604407.43
01012474000116,UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA,3,2025,11213791.16
28630531000187,UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA,3,2025,728877833.50
00342481000113,UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO,3,2025,21810597.00
16513178000176,UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MÉDICO,3,2025,4274784629.47
02314168000105,UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO,3,2025,3046565.50
33601568000117,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SETOR PÚBLICO DO ESTADO DE GOIÁS - CAEME,3,2025,3306131.88
96509690000188,SÃO LUCAS SAÚDE S/A,3,2025,146540367.38
28714533000154,UNIMED NOVA IGUACU COOPERATIVA DE TRABALHO MEDICO,3,2025,272985391.74
26185199000163,UNIODONTO REGIONAL COOPERATIVA ODONTOLOGICA,3,2025,16006730.07
17845504000105,UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO,3,2025,107664191.48
02018620000183,UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO,3,2025,10738978.79
62511019000150,ALVORECER - ASSOCIAÇÃO DE SOCORROS MÚTUOS,3,2025,231556201.57
11214624000128,UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO,3,2025,1102617232.11
44945962000199,SANTA CASA DE MISERICÓRDIA E ASILO DOS POBRES DE BATATAIS,3,2025,2766461.84
59849182000112,SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA,3,2025,50204377.54
08237810000178,UNIODONTO/RN - COOPERATIVA ODONTOLOGICA DO RIO GRANDE DO NORTE,3,2025,14593210.32
66477217000103,UNIMED LAVRAS COOPERATIVA DE TRABALHO MÉDICO,3,2025,51182306.49
65422339000121,UNIMED AMPARO COOPERATIVA DE TRABALHO MÉDICO,3,2025,173438253.17
21839519000138,UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA,3,2025,97078334.13
,,3,2025,2334411.84
65732836000126,UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO,3,2025,42649703.29
52204526000197,UNIODONTO PIRACICABA - COOPERATIVA ODONTOLÓGICA,3,2025,14888002.95
42043067000153,UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MÉDICO,3,2025,85676526.21
58837188000107,UNIMED SALTO/ITU - COOPERATIVA MÉDICA,3,2025,212253335.56
33719485000127,CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO BRASIL,3,2025,5894745211.22
00628107000189,FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA,3,2025,1011282161.90
01569902000106,UNIMED CAÇADOR COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO DO CONTESTADO,3,2025,51059954.37
71925531000133,UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MÉDICO,3,2025,39245097.26
00697509000135,UNIMED CENTRO RONDÔNIA COOPERATIVA DE TRABALHO MÉDICO,3,2025,163693607.17
69015113000167,UNIODONTO DE AMERICANA COOPERATIVA ODONTOLÓGICA,3,2025,6876979.69
56384183000140,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE RIO CLARO,3,2025,91486151.33
26368613000170,UNIMED CARATINGA - COOPERATIVA DE TRABALHO MÉDICO LTDA,3,2025,27450944.49
59527440000144,UNIODONTO DE JUNDIAÍ COOPERATIVA ODONTOLÓGICA,3,2025,4487476.43
01052203000194,CAIXA ASSISTENCIAL UNIVERSITARIA DO RIO DE JANEIRO,3,2025,8230704.56
54012406000113,UNIMED ANHANGUERA COOPERATIVA DE TRABALHO MÉDICO,3,2025,201679502.49
95642179000197,HUMANA SAÚDE LTDA.,3,2025,280345903.15
01554266000149,UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO,3,2025,72358445.14
42889436000123,UNIMED ALTO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO,3,2025,35889554.08
45399961000159,UNIMED SOROCABA COOPERATIVA DE TRABALHO MÉDICO,3,2025,861547310.71
62550256000120,NOTRE DAME INTERMÉDICA MINAS GERAIS SAÚDE S.A.,3,2025,705674906.52
00338763000147,PLENA SAÚDE S.A.,3,2025,166506271.30
01387625000110,DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.,3,2025,256043116.85
77781706000162,UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO,3,2025,256332027.56
,,3,2025,192062951.41
02668512000156,H.B. SAÚDE S/A.,3,2025,229332994.09
01143922000110,UNIMED CACERES COOPERATIVA DE TRABALHO MÉDICO,3,2025,15998625.69
16415598000110,UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA,3,2025,180435454.37
51304798000104,UNIODONTO DE CAMPINAS COOPERATIVA ODONTOLÓGICA,3,2025,65299890.58
89640452000141,UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,3,2025,25980813.33
00950062000164,CENTRO HOSPITALAR ATIBAIA LTDA.,3,2025,92953798.76
82239476000144,UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA,3,2025,3514212.16
45232246000127,UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO,3,2025,610565215.13
02896924000143,POLI SAUDE OPERADORA DE PLANO DE SAUDE LTDA,3,2025,26840364.51
45118429000116,UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,92646308.46
45467404000128,UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO,3,2025,21776211.84
87689527000153,UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,3,2025,64438004.49
66191263000133,UNIMED JOÃO MONLEVADE COOPERATIVA DE TRABALHO MÉDICO LTDA.,3,2025,67131001.75
62231527000184,CAIXA BENEFICENTE DOS FUNCIONARIOS DO BANCO DO ESTADO DE SÃO PAULO,3,2025,895686859.50
87096616000196,UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA.,3,2025,2814901842.59
72234164000194,UNIMED ALTO JACUÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,3,2025,11566635.09
07057185000110,UNIMED MARANHÃO DO SUL - COOPERATIVA DE TRABALHO MÉDICO,3,2025,137816710.01
02852017000100,SISTEMAS E PLANOS DE SAÚDE LTDA.,3,2025,49870855.04
40294225000112,UNIMED DE CAMPOS COOPERATIVA DE TRABALHO MÉDICO,3,2025,195061891.82
57149775000140,UNIMED SUL PAULISTA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,51893230.27
38499547000156,UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA.,3,2025,185133906.13
59901454000186,SANTA CASA DE MISERICORDIA HOSPITAL SÃO VICENTE,3,2025,18789213.72
07241136000132,UNIMED TERESINA - COOPERATIVA DE TRABALHO MÉDICO,3,2025,425120243.35
73967085000155,UNIMED NORTE DO MATO GROSSO COOPERATIVA DE TRABALHO MÉDICO,3,2025,319439946.41
00532888000103,UNIMED REGIÃO DA PRODUÇÃO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,3,2025,14335542.65
00730439000170,UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO,3,2025,29441767.30
45359213000142,UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO,3,2025,386360778.90
17774738000109,UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA.,3,2025,289208180.43
71695746000105,UNIMED DE LINS - COOPERATIVA DE TRABALHOS MÉDICOS,3,2025,57823693.05
85283299000191,UNIMED CHAPECÓ - COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO OESTE CATARINENSE,3,2025,183675237.85
20909271000171,UNIMED ARAGUARI COOPERATIVA DE TRABALHO MÉDICO,3,2025,61496472.65
02774736000142,OPERADORA UNIESTE DE PLANOS DE SAÚDE LTDA,3,2025,116073498.67
54370630000187,IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PIRACICABA,3,2025,157642934.20
96182068000108,UNIMED DE SAO JOSÉ DO RIO PARDO-COOP. DE TRAB. MÉDICO,3,2025,26490247.56
81733115000197,UNIMED DE CIANORTE - COOPERATIVA DE TRABALHO MEDICO,3,2025,38339942.37
86584901000193,UNIMED MACHADO COOPERATIVA DE TRABALHO MEDICO,3,2025,12961559.29
45309606000141,UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS E HOSPITALARES,3,2025,265702029.08
42946061000196,UNIMED ALFENAS COOPERATIVA DE TRABALHO MEDICO,3,2025,24968756.43
43293604000186,SANTA HELENA ASSISTÊNCIA MÉDICA S/A.,3,2025,664960660.65
75054940000162,FUNDAÇÃO COPEL DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL,3,2025,254516448.49
45207131000182,UNIMED DE GUARATINGUETA-COOPERATIVA DE TRABALHO MÉDICO,3,2025,53443394.47
41687179000184,UNIMED PATROCÍNIO COOPERATIVA DE TRABALHO MÉDICO LTDA.,3,2025,39422138.77
76590884000143,UNIMED DO ESTADO DE SANTA CATARINA FED. EST. DAS COOP. MÉD.,3,2025,467750241.42
58229691000180,UNIMED DE SANTOS COOP DE TRAB MEDICO,3,2025,651647851.25
07583396000196,UNIMED DO CARIRI - SOCIEDADE COOPERATIVA MÉDICA LTDA,3,2025,119835003.00
88258884000120,UNIMED VALE DO SINOS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,3,2025,325656874.58
